tiempo_llegada
2024-05-01 19:14:35.865667582
2024-05-01 19:15:38.574387312
2024-05-01 19:17:21.262487888
2024-05-01 19:18:17.166548491
2024-05-01 19:18:32.736857891
2024-05-01 19:20:32.783598185
2024-05-01 19:22:07.464895248
2024-05-01 19:22:56.984806299
2024-05-01 19:23:47.953146219
2024-05-01 19:29:57.404284000
2024-05-01 19:30:22.144475222
2024-05-01 19:31:00.799468756
2024-05-01 19:32:23.337770939
2024-05-01 19:35:33.239127636
2024-05-01 19:37:30.194598198
2024-05-01 19:38:39.525656462
2024-05-01 19:40:18.396001101
2024-05-01 19:43:51.586619854
2024-05-01 19:44:05.615330935
2024-05-01 19:44:42.428198338
2024-05-01 19:44:51.261119843
2024-05-01 19:45:23.735471725
2024-05-01 19:45:47.176229477
2024-05-01 19:46:00.325250387
2024-05-01 19:48:40.317967415
2024-05-01 19:48:41.940537691
2024-05-01 19:50:19.121906757
2024-05-01 19:52:46.659968138
2024-05-01 19:55:57.700539351
2024-05-01 19:58:03.930603743
2024-05-01 19:59:49.628248453
2024-05-01 20:02:02.122858047
2024-05-01 20:04:11.820079565
2024-05-01 20:06:24.012156010
2024-05-01 20:07:00.683677673
2024-05-01 20:07:27.547326565
2024-05-01 20:09:14.962943792
2024-05-01 20:10:41.820980310
2024-05-01 20:11:34.865703106
2024-05-01 20:12:45.862154245
2024-05-01 20:16:34.057671070
2024-05-01 20:21:02.839847803
2024-05-01 20:24:01.164775133
2024-05-01 20:24:17.186011791
2024-05-01 20:25:38.063576937
2024-05-01 20:31:02.982318401
2024-05-01 20:32:18.181020498
2024-05-01 20:32:43.356076956
2024-05-01 20:33:55.867909431
2024-05-01 20:34:52.259681702
2024-05-01 20:35:58.144931078
2024-05-01 20:36:11.192911863
2024-05-01 20:37:39.286409616
2024-05-01 20:39:07.962729216
2024-05-01 20:40:09.996796131
2024-05-01 20:40:43.546353579
2024-05-01 20:41:00.464487314
2024-05-01 20:41:51.038891315
2024-05-01 20:42:27.843234301
2024-05-01 20:48:09.790590525
2024-05-01 20:48:48.695286512
2024-05-01 20:52:43.704304218
2024-05-01 20:54:16.803179264
2024-05-01 20:55:05.197761297
2024-05-01 20:56:05.479699612
2024-05-01 20:57:34.998040915
2024-05-01 20:57:37.421512127
2024-05-01 21:02:27.400612354
2024-05-01 21:03:50.208070278
2024-05-01 21:04:13.773787260
2024-05-01 21:04:52.836156368
2024-05-01 21:05:49.913562298
2024-05-01 21:06:16.086969137
2024-05-01 21:09:12.316393614
2024-05-01 21:09:28.718636274
2024-05-01 21:10:07.426376581
2024-05-01 21:10:25.926845074
2024-05-01 21:10:31.633460760
2024-05-01 21:13:40.711132765
2024-05-01 21:14:36.906972408
2024-05-01 21:15:31.405227661
2024-05-01 21:16:43.588080645
2024-05-01 21:18:29.046922922
2024-05-01 21:19:37.562339306
2024-05-01 21:19:40.980562449
2024-05-01 21:20:27.842303991
2024-05-01 21:21:18.036560774
2024-05-01 21:26:31.800405025
2024-05-01 21:26:32.044180393
2024-05-01 21:27:18.950722694
2024-05-01 21:27:20.212867022
2024-05-01 21:29:11.966926098
2024-05-01 21:30:03.383095741
2024-05-01 21:31:02.501719712
2024-05-01 21:31:02.822795630
2024-05-01 21:33:43.113164902
2024-05-01 21:35:48.970706224
2024-05-01 21:37:33.780890465
2024-05-01 21:37:44.409492493
2024-05-01 21:44:13.269514322
2024-05-01 21:46:29.157451153
2024-05-01 21:47:14.729685545
2024-05-01 21:49:33.380771160
2024-05-01 21:50:39.406949043
2024-05-01 21:51:19.184696436
2024-05-01 21:52:47.271649599
2024-05-01 21:54:04.049383402
2024-05-01 22:02:17.692112923
2024-05-01 22:03:15.865591288
2024-05-01 22:04:22.904383183
2024-05-01 22:05:09.459168911
2024-05-01 22:06:07.190553665
2024-05-01 22:06:27.090586901
2024-05-01 22:12:13.254590511
2024-05-01 22:14:32.792813063
2024-05-01 22:15:14.772297382
2024-05-01 22:16:16.949902534
2024-05-01 22:16:50.951515198
2024-05-01 22:20:56.290969610
2024-05-01 22:21:30.356130600
2024-05-01 22:22:01.734649658
2024-05-01 22:24:59.804070234
2024-05-01 22:27:10.231523275
2024-05-01 22:27:58.105509520
2024-05-01 22:31:14.786372185
2024-05-01 22:33:12.016136885
2024-05-01 22:33:17.922213078
2024-05-01 22:34:47.891760349
2024-05-01 22:36:28.429430723
2024-05-01 22:38:18.789319754
2024-05-01 22:40:31.842780828
2024-05-01 22:40:45.800452232
2024-05-01 22:43:38.965625525
2024-05-01 22:43:51.526412487
2024-05-01 22:44:29.448718548
2024-05-01 22:45:51.839396000
2024-05-01 22:47:55.381787777
2024-05-01 22:48:15.928119898
2024-05-01 22:50:14.701642752
2024-05-01 22:57:07.065649508
2024-05-01 22:58:02.390067816
2024-05-01 23:00:27.553907633
2024-05-01 23:00:27.664822102
2024-05-01 23:03:25.106642962
2024-05-01 23:04:25.983410835
2024-05-01 23:05:13.781224251
2024-05-01 23:05:19.751877069
2024-05-01 23:13:55.755702019
2024-05-01 23:15:13.477545500
2024-05-01 23:15:53.270173073
2024-05-01 23:15:53.798741817
2024-05-01 23:19:20.891813993
2024-05-01 23:21:29.918607473
2024-05-01 23:22:27.155614853
2024-05-01 23:23:07.500781536
2024-05-01 23:24:14.618550539
2024-05-01 23:25:08.371263504
2024-05-01 23:25:36.333858013
2024-05-01 23:29:45.337843180
2024-05-01 23:31:25.746860981
2024-05-01 23:32:12.004324436
2024-05-01 23:33:11.349793911
2024-05-01 23:33:30.005140305
2024-05-01 23:34:01.387955666
2024-05-01 23:35:14.353286266
2024-05-01 23:35:32.496208668
2024-05-01 23:37:31.849509954
2024-05-01 23:39:25.188192129
2024-05-01 23:43:09.165313482
2024-05-01 23:48:36.591616154
2024-05-01 23:50:48.371304512
2024-05-01 23:51:50.421535730
2024-05-01 23:53:15.163430691
2024-05-01 23:54:03.123142958
2024-05-01 23:54:12.844094038
2024-05-01 23:55:52.375726223
2024-05-01 23:57:01.020411253
2024-05-01 23:59:48.071061373
